Authors	Title	Journal	Year	Publication_citation	Abstract	Keywords	Date_epublished	PMID
Schutt, K T; Gastegger, M; Tkatchenko, A; Muller, K-R; Maurer, R J	Unifying machine learning and quantum chemistry with a deep neural network for molecular wavefunctions.	Nat Commun	2019	Nat Commun. 2019 Nov 15;10(1):5024. doi: 10.1038/s41467-019-12875-2.	Machine learning advances chemistry and materials science by enabling large-scale exploration of chemical space based on quantum chemical calculations. While these models supply fast and accurate predictions of atomistic chemical properties, they do not explicitly capture the electronic degrees of freedom of a molecule, which limits their applicability for reactive chemistry and chemical analysis. Here we present a deep learning framework for the prediction of the quantum mechanical wavefunction in a local basis of atomic orbitals from which all other ground-state properties can be derived. This approach retains full access to the electronic structure via the wavefunction at force-field-like efficiency and captures quantum mechanics in an analytically differentiable representation. On several examples, we demonstrate that this opens promising avenues to perform inverse design of molecular structures for targeting electronic property optimisation and a clear path towards increased synergy of machine learning and quantum chemistry.		20191115	https://pubmed.ncbi.nlm.nih.gov/31729373
Ho, Chi-Sing; Jean, Neal; Hogan, Catherine A; Blackmon, Lena; Jeffrey, Stefanie S; Holodniy, Mark; Banaei, Niaz; Saleh, Amr A E; Ermon, Stefano; Dionne, Jennifer	Rapid identification of pathogenic bacteria using Raman spectroscopy and deep learning.	Nat Commun	2019	Nat Commun. 2019 Oct 30;10(1):4927. doi: 10.1038/s41467-019-12898-9.	Raman optical spectroscopy promises label-free bacterial detection, identification, and antibiotic susceptibility testing in a single step. However, achieving clinically relevant speeds and accuracies remains challenging due to weak Raman signal from bacterial cells and numerous bacterial species and phenotypes. Here we generate an extensive dataset of bacterial Raman spectra and apply deep learning approaches to accurately identify 30 common bacterial pathogens. Even on low signal-to-noise spectra, we achieve average isolate-level accuracies exceeding 82% and antibiotic treatment identification accuracies of 97.0+/-0.3%. We also show that this approach distinguishes between methicillin-resistant and -susceptible isolates of Staphylococcus aureus (MRSA and MSSA) with 89+/-0.1% accuracy. We validate our results on clinical isolates from 50 patients. Using just 10 bacterial spectra from each patient isolate, we achieve treatment identification accuracies of 99.7%. Our approach has potential for culture-free pathogen identification and antibiotic susceptibility testing, and could be readily extended for diagnostics on blood, urine, and sputum.		20191030	https://pubmed.ncbi.nlm.nih.gov/31666527
Lam, Jordy Homing; Li, Yu; Zhu, Lizhe; Umarov, Ramzan; Jiang, Hanlun; Heliou, Amelie; Sheong, Fu Kit; Liu, Tianyun; Long, Yongkang; Li, Yunfei; Fang, Liang; Altman, Russ B; Chen, Wei; Huang, Xuhui; Gao, Xin	A deep learning framework to predict binding preference of RNA constituents on protein surface.	Nat Commun	2019	Nat Commun. 2019 Oct 30;10(1):4941. doi: 10.1038/s41467-019-12920-0.	Protein-RNA interaction plays important roles in post-transcriptional regulation. However, the task of predicting these interactions given a protein structure is difficult. Here we show that, by leveraging a deep learning model NucleicNet, attributes such as binding preference of RNA backbone constituents and different bases can be predicted from local physicochemical characteristics of protein structure surface. On a diverse set of challenging RNA-binding proteins, including Fem-3-binding-factor 2, Argonaute 2 and Ribonuclease III, NucleicNet can accurately recover interaction modes discovered by structural biology experiments. Furthermore, we show that, without seeing any in vitro or in vivo assay data, NucleicNet can still achieve consistency with experiments, including RNAcompete, Immunoprecipitation Assay, and siRNA Knockdown Benchmark. NucleicNet can thus serve to provide quantitative fitness of RNA sequences for given binding pockets or to predict potential binding pockets and binding RNAs for previously unknown RNA binding proteins.		20191030	https://pubmed.ncbi.nlm.nih.gov/31666519
Agar, Joshua C; Naul, Brett; Pandya, Shishir; van der Walt, Stefan; Maher, Joshua; Ren, Yao; Chen, Long-Qing; Kalinin, Sergei V; Vasudevan, Rama K; Cao, Ye; Bloom, Joshua S; Martin, Lane W	Revealing ferroelectric switching character using deep recurrent neural networks.	Nat Commun	2019	Nat Commun. 2019 Oct 22;10(1):4809. doi: 10.1038/s41467-019-12750-0.	The ability to manipulate domains underpins function in applications of ferroelectrics. While there have been demonstrations of controlled nanoscale manipulation of domain structures to drive emergent properties, such approaches lack an internal feedback loop required for automatic manipulation. Here, using a deep sequence-to-sequence autoencoder we automate the extraction of latent features of nanoscale ferroelectric switching from piezoresponse force spectroscopy of tensile-strained PbZr0.2Ti0.8O3 with a hierarchical domain structure. We identify characteristic behavior in the piezoresponse and cantilever resonance hysteresis loops, which allows for the classification and quantification of nanoscale-switching mechanisms. Specifically, we identify elastic hardening events which are associated with the nucleation and growth of charged domain walls. This work demonstrates the efficacy of unsupervised neural networks in learning features of a material's physical response from nanoscale multichannel hyperspectral imagery and provides new capabilities in leveraging in operando spectroscopies that could enable the automated manipulation of nanoscale structures in materials.		20191022	https://pubmed.ncbi.nlm.nih.gov/31641122
Godec, Primoz; Pancur, Matjaz; Ilenic, Nejc; Copar, Andrej; Strazar, Martin; Erjavec, Ales; Pretnar, Ajda; Demsar, Janez; Staric, Anze; Toplak, Marko; Zagar, Lan; Hartman, Jan; Wang, Hamilton; Bellazzi, Riccardo; Petrovic, Uros; Garagna, Silvia; Zuccotti, Maurizio; Park, Dongsu; Shaulsky, Gad; Zupan, Blaz	Democratized image analytics by visual programming through integration of deep models and small-scale machine learning.	Nat Commun	2019	Nat Commun. 2019 Oct 7;10(1):4551. doi: 10.1038/s41467-019-12397-x.	Analysis of biomedical images requires computational expertize that are uncommon among biomedical scientists. Deep learning approaches for image analysis provide an opportunity to develop user-friendly tools for exploratory data analysis. Here, we use the visual programming toolbox Orange ( http://orange.biolab.si ) to simplify image analysis by integrating deep-learning embedding, machine learning procedures, and data visualization. Orange supports the construction of data analysis workflows by assembling components for data preprocessing, visualization, and modeling. We equipped Orange with components that use pre-trained deep convolutional networks to profile images with vectors of features. These vectors are used in image clustering and classification in a framework that enables mining of image sets for both novel and experienced users. We demonstrate the utility of the tool in image analysis of progenitor cells in mouse bone healing, identification of developmental competence in mouse oocytes, subcellular protein localization in yeast, and developmental morphology of social amoebae.		20191007	https://pubmed.ncbi.nlm.nih.gov/31591416
Wu, Shipher; Chang, Chun-Min; Mai, Guan-Shuo; Rubenstein, Dustin R; Yang, Chen-Ming; Huang, Yu-Ting; Lin, Hsu-Hong; Shih, Li-Cheng; Chen, Sheng-Wei; Shen, Sheng-Feng	Artificial intelligence reveals environmental constraints on colour diversity in insects.	Nat Commun	2019	Nat Commun. 2019 Oct 7;10(1):4554. doi: 10.1038/s41467-019-12500-2.	Explaining colour variation among animals at broad geographic scales remains challenging. Here we demonstrate how deep learning-a form of artificial intelligence-can reveal subtle but robust patterns of colour feature variation along an ecological gradient, as well as help identify the underlying mechanisms generating this biogeographic pattern. Using over 20,000 images with precise GPS locality information belonging to nearly 2,000 moth species from Taiwan, our deep learning model generates a 2048-dimension feature vector that accurately predicts each species' mean elevation based on colour and shape features. Using this multidimensional feature vector, we find that within-assemblage image feature variation is smaller in high elevation assemblages. Structural equation modeling suggests that this reduced image feature diversity is likely the result of colder environments selecting for darker colouration, which limits the colour diversity of assemblages at high elevations. Ultimately, with the help of deep learning, we will be able to explore the endless forms of natural morphological variation at unpreceded depths.		20191007	https://pubmed.ncbi.nlm.nih.gov/31591404
Wang, Daqi; Zhang, Chengdong; Wang, Bei; Li, Bin; Wang, Qiang; Liu, Dong; Wang, Hongyan; Zhou, Yan; Shi, Leming; Lan, Feng; Wang, Yongming	Optimized CRISPR guide RNA design for two high-fidelity Cas9 variants by deep learning.	Nat Commun	2019	Nat Commun. 2019 Sep 19;10(1):4284. doi: 10.1038/s41467-019-12281-8.	Highly specific Cas9 nucleases derived from SpCas9 are valuable tools for genome editing, but their wide applications are hampered by a lack of knowledge governing guide RNA (gRNA) activity. Here, we perform a genome-scale screen to measure gRNA activity for two highly specific SpCas9 variants (eSpCas9(1.1) and SpCas9-HF1) and wild-type SpCas9 (WT-SpCas9) in human cells, and obtain indel rates of over 50,000 gRNAs for each nuclease, covering ~20,000 genes. We evaluate the contribution of 1,031 features to gRNA activity and develope models for activity prediction. Our data reveals that a combination of RNN with important biological features outperforms other models for activity prediction. We further demonstrate that our model outperforms other popular gRNA design tools. Finally, we develop an online design tool DeepHF for the three Cas9 nucleases. The database, as well as the designer tool, is freely accessible via a web server, http://www.DeepHF.com/ .		20190919	https://pubmed.ncbi.nlm.nih.gov/31537810
Greener, Joe G; Kandathil, Shaun M; Jones, David T	Deep learning extends de novo protein modelling coverage of genomes using iteratively predicted structural constraints.	Nat Commun	2019	Nat Commun. 2019 Sep 4;10(1):3977. doi: 10.1038/s41467-019-11994-0.	The inapplicability of amino acid covariation methods to small protein families has limited their use for structural annotation of whole genomes. Recently, deep learning has shown promise in allowing accurate residue-residue contact prediction even for shallow sequence alignments. Here we introduce DMPfold, which uses deep learning to predict inter-atomic distance bounds, the main chain hydrogen bond network, and torsion angles, which it uses to build models in an iterative fashion. DMPfold produces more accurate models than two popular methods for a test set of CASP12 domains, and works just as well for transmembrane proteins. Applied to all Pfam domains without known structures, confident models for 25% of these so-called dark families were produced in under a week on a small 200 core cluster. DMPfold provides models for 16% of human proteome UniProt entries without structures, generates accurate models with fewer than 100 sequences in some cases, and is freely available.		20190904	https://pubmed.ncbi.nlm.nih.gov/31484923
Arsenault, John T; Vanduffel, Wim	Ventral midbrain stimulation induces perceptual learning and cortical plasticity in primates.	Nat Commun	2019	Nat Commun. 2019 Aug 9;10(1):3591. doi: 10.1038/s41467-019-11527-9.	Practice improves perception and enhances neural representations of trained visual stimuli, a phenomenon known as visual perceptual learning (VPL). While attention to task-relevant stimuli plays an important role in such learning, Pavlovian stimulus-reinforcer associations are sufficient to drive VPL, even subconsciously. It has been proposed that reinforcement facilitates perceptual learning through the activation of neuromodulatory centers, but this has not been directly confirmed in primates. Here, we paired task-irrelevant visual stimuli with microstimulation of a dopaminergic center, the ventral tegmental area (VTA), in macaques. Pairing VTA microstimulation with a task-irrelevant visual stimulus increased fMRI activity and improved classification of fMRI activity patterns selectively for the microstimulation-paired stimulus. Moreover, pairing VTA microstimulation with a task-irrelevant visual stimulus improved the subject's capacity to discriminate that stimulus. This is the first causal demonstration of the role of neuromodulatory centers in VPL in primates.		20190809	https://pubmed.ncbi.nlm.nih.gov/31399570
Wang, Yihang; Ribeiro, Joao Marcelo Lamim; Tiwary, Pratyush	Past-future information bottleneck for sampling molecular reaction coordinate simultaneously with thermodynamics and kinetics.	Nat Commun	2019	Nat Commun. 2019 Aug 8;10(1):3573. doi: 10.1038/s41467-019-11405-4.	The ability to rapidly learn from high-dimensional data to make reliable bets about the future is crucial in many contexts. This could be a fly avoiding predators, or the retina processing gigabytes of data to guide human actions. In this work we draw parallels between these and the efficient sampling of biomolecules with hundreds of thousands of atoms. For this we use the Predictive Information Bottleneck framework used for the first two problems, and re-formulate it for the sampling of biomolecules, especially when plagued with rare events. Our method uses a deep neural network to learn the minimally complex yet most predictive aspects of a given biomolecular trajectory. This information is used to perform iteratively biased simulations that enhance the sampling and directly obtain associated thermodynamic and kinetic information. We demonstrate the method on two test-pieces, studying processes slower than milliseconds, calculating free energies, kinetics and critical mutations.		20190808	https://pubmed.ncbi.nlm.nih.gov/31395868
Fries, Jason A; Varma, Paroma; Chen, Vincent S; Xiao, Ke; Tejeda, Heliodoro; Saha, Priyanka; Dunnmon, Jared; Chubb, Henry; Maskatia, Shiraz; Fiterau, Madalina; Delp, Scott; Ashley, Euan; Re, Christopher; Priest, James R	Weakly supervised classification of aortic valve malformations using unlabeled cardiac MRI sequences.	Nat Commun	2019	Nat Commun. 2019 Jul 15;10(1):3111. doi: 10.1038/s41467-019-11012-3.	Biomedical repositories such as the UK Biobank provide increasing access to prospectively collected cardiac imaging, however these data are unlabeled, which creates barriers to their use in supervised machine learning. We develop a weakly supervised deep learning model for classification of aortic valve malformations using up to 4,000 unlabeled cardiac MRI sequences. Instead of requiring highly curated training data, weak supervision relies on noisy heuristics defined by domain experts to programmatically generate large-scale, imperfect training labels. For aortic valve classification, models trained with imperfect labels substantially outperform a supervised model trained on hand-labeled MRIs. In an orthogonal validation experiment using health outcomes data, our model identifies individuals with a 1.8-fold increase in risk of a major adverse cardiac event. This work formalizes a deep learning baseline for aortic valve classification and outlines a general strategy for using weak supervision to train machine learning models using unlabeled medical images at scale.		20190715	https://pubmed.ncbi.nlm.nih.gov/31308376
Tang, Ziqi; Chuang, Kangway V; DeCarli, Charles; Jin, Lee-Way; Beckett, Laurel; Keiser, Michael J; Dugger, Brittany N	Interpretable classification of Alzheimer's disease pathologies with a convolutional neural network pipeline.	Nat Commun	2019	Nat Commun. 2019 May 15;10(1):2173. doi: 10.1038/s41467-019-10212-1.	Neuropathologists assess vast brain areas to identify diverse and subtly-differentiated morphologies. Standard semi-quantitative scoring approaches, however, are coarse-grained and lack precise neuroanatomic localization. We report a proof-of-concept deep learning pipeline that identifies specific neuropathologies-amyloid plaques and cerebral amyloid angiopathy-in immunohistochemically-stained archival slides. Using automated segmentation of stained objects and a cloud-based interface, we annotate > 70,000 plaque candidates from 43 whole slide images (WSIs) to train and evaluate convolutional neural networks. Networks achieve strong plaque classification on a 10-WSI hold-out set (0.993 and 0.743 areas under the receiver operating characteristic and precision recall curve, respectively). Prediction confidence maps visualize morphology distributions at high resolution. Resulting network-derived amyloid beta (Abeta)-burden scores correlate well with established semi-quantitative scores on a 30-WSI blinded hold-out. Finally, saliency mapping demonstrates that networks learn patterns agreeing with accepted pathologic features. This scalable means to augment a neuropathologist's ability suggests a route to neuropathologic deep phenotyping.		20190515	https://pubmed.ncbi.nlm.nih.gov/31092819
Widge, A S; Zorowitz, S; Basu, I; Paulk, A C; Cash, S S; Eskandar, E N; Deckersbach, T; Miller, E K; Dougherty, D D	Deep brain stimulation of the internal capsule enhances human cognitive control and prefrontal cortex function.	Nat Commun	2019	Nat Commun. 2019 Apr 4;10(1):1536. doi: 10.1038/s41467-019-09557-4.	Deep brain stimulation (DBS) is a circuit-oriented treatment for mental disorders. Unfortunately, even well-conducted psychiatric DBS clinical trials have yielded inconsistent symptom relief, in part because DBS' mechanism(s) of action are unclear. One clue to those mechanisms may lie in the efficacy of ventral internal capsule/ventral striatum (VCVS) DBS in both major depression (MDD) and obsessive-compulsive disorder (OCD). MDD and OCD both involve deficits in cognitive control. Cognitive control depends on prefrontal cortex (PFC) regions that project into the VCVS. Here, we show that VCVS DBS' effect is explained in part by enhancement of PFC-driven cognitive control. DBS improves human subjects' performance on a cognitive control task and increases theta (5-8Hz) oscillations in both medial and lateral PFC. The theta increase predicts subjects' clinical outcomes. Our results suggest a possible mechanistic approach to DBS therapy, based on tuning stimulation to optimize these neurophysiologic phenomena.		20190404	https://pubmed.ncbi.nlm.nih.gov/30948727
Sahraeian, Sayed Mohammad Ebrahim; Liu, Ruolin; Lau, Bayo; Podesta, Karl; Mohiyuddin, Marghoob; Lam, Hugo Y K	Deep convolutional neural networks for accurate somatic mutation detection.	Nat Commun	2019	Nat Commun. 2019 Mar 4;10(1):1041. doi: 10.1038/s41467-019-09027-x.	Accurate detection of somatic mutations is still a challenge in cancer analysis. Here we present NeuSomatic, the first convolutional neural network approach for somatic mutation detection, which significantly outperforms previous methods on different sequencing platforms, sequencing strategies, and tumor purities. NeuSomatic summarizes sequence alignments into small matrices and incorporates more than a hundred features to capture mutation signals effectively. It can be used universally as a stand-alone somatic mutation detection method or with an ensemble of existing methods to achieve the highest accuracy.		20190304	https://pubmed.ncbi.nlm.nih.gov/30833567
Mondal, Mayukh; Bertranpetit, Jaume; Lao, Oscar	Approximate Bayesian computation with deep learning supports a third archaic introgression in Asia and Oceania.	Nat Commun	2019	Nat Commun. 2019 Jan 16;10(1):246. doi: 10.1038/s41467-018-08089-7.	Since anatomically modern humans dispersed Out of Africa, the evolutionary history of Eurasian populations has been marked by introgressions from presently extinct hominins. Some of these introgressions have been identified using sequenced ancient genomes (Neanderthal and Denisova). Other introgressions have been proposed for still unidentified groups using the genetic diversity present in current human populations. We built a demographic model based on deep learning in an Approximate Bayesian Computation framework to infer the evolutionary history of Eurasian populations including past introgression events in Out of Africa populations fitting the current genetic evidence. In addition to the reported Neanderthal and Denisovan introgressions, our results support a third introgression in all Asian and Oceanian populations from an archaic population. This population is either related to the Neanderthal-Denisova clade or diverged early from the Denisova lineage. We propose the use of deep learning methods for clarifying situations with high complexity in evolutionary genomics.		20190116	https://pubmed.ncbi.nlm.nih.gov/30651539
Yildirim, Murat; Sugihara, Hiroki; So, Peter T C; Sur, Mriganka	Functional imaging of visual cortical layers and subplate in awake mice with optimized three-photon microscopy.	Nat Commun	2019	Nat Commun. 2019 Jan 11;10(1):177. doi: 10.1038/s41467-018-08179-6.	Two-photon microscopy is used to image neuronal activity, but has severe limitations for studying deeper cortical layers. Here, we developed a custom three-photon microscope optimized to image a vertical column of the cerebral cortex > 1 mm in depth in awake mice with low (<20 mW) average laser power. Our measurements of physiological responses and tissue-damage thresholds define pulse parameters and safety limits for damage-free three-photon imaging. We image functional visual responses of neurons expressing GCaMP6s across all layers of the primary visual cortex (V1) and in the subplate. These recordings reveal diverse visual selectivity in deep layers: layer 5 neurons are more broadly tuned to visual stimuli, whereas mean orientation selectivity of layer 6 neurons is slightly sharper, compared to neurons in other layers. Subplate neurons, located in the white matter below cortical layer 6 and characterized here for the first time, show low visual responsivity and broad orientation selectivity.		20190111	https://pubmed.ncbi.nlm.nih.gov/30635577
Lusch, Bethany; Kutz, J Nathan; Brunton, Steven L	Deep learning for universal linear embeddings of nonlinear dynamics.	Nat Commun	2018	Nat Commun. 2018 Nov 23;9(1):4950. doi: 10.1038/s41467-018-07210-0.	Identifying coordinate transformations that make strongly nonlinear dynamics approximately linear has the potential to enable nonlinear prediction, estimation, and control using linear theory. The Koopman operator is a leading data-driven embedding, and its eigenfunctions provide intrinsic coordinates that globally linearize the dynamics. However, identifying and representing these eigenfunctions has proven challenging. This work leverages deep learning to discover representations of Koopman eigenfunctions from data. Our network is parsimonious and interpretable by construction, embedding the dynamics on a low-dimensional manifold. We identify nonlinear coordinates on which the dynamics are globally linear using a modified auto-encoder. We also generalize Koopman representations to include a ubiquitous class of systems with continuous spectra. Our framework parametrizes the continuous frequency using an auxiliary network, enabling a compact and efficient embedding, while connecting our models to decades of asymptotics. Thus, we benefit from the power of deep learning, while retaining the physical interpretability of Koopman embeddings.		20181123	https://pubmed.ncbi.nlm.nih.gov/30470743
Mardt, Andreas; Pasquali, Luca; Wu, Hao; Noe, Frank	Author Correction: VAMPnets for deep learning of molecular kinetics.	Nat Commun	2018	Nat Commun. 2018 Oct 22;9(1):4443. doi: 10.1038/s41467-018-06999-0.	In the original version of this Article, financial support was not fully acknowledged. The PDF and HTML versions of the Article have now been corrected to include funding from the Deutsche Forschungsgemeinschaft Grant SFB958/A04.		20181022	https://pubmed.ncbi.nlm.nih.gov/30349135
Wu, Ji; Liu, Xien; Zhang, Xiao; He, Zhiyang; Lv, Ping	Master clinical medical knowledge at certificated-doctor-level with deep learning model.	Nat Commun	2018	Nat Commun. 2018 Oct 19;9(1):4352. doi: 10.1038/s41467-018-06799-6.	Mastering of medical knowledge to human is a lengthy process that typically involves several years of school study and residency training. Recently, deep learning algorithms have shown potential in solving medical problems. Here we demonstrate mastering clinical medical knowledge at certificated-doctor-level via a deep learning framework Med3R, which utilizes a human-like learning and reasoning process. Med3R becomes the first AI system that has successfully passed the written test of National Medical Licensing Examination in China 2017 with 456 scores, surpassing 96.3% human examinees. Med3R is further applied for providing aided clinical diagnosis service based on real electronic medical records. Compared to human experts and competitive baselines, our system can provide more accurate and consistent clinical diagnosis results. Med3R provides a potential possibility to alleviate the severe shortage of qualified doctors in countries and small cities of China by providing computer-aided medical care and health services for patients.		20181019	https://pubmed.ncbi.nlm.nih.gov/30341328
Tranter, A D; Slatyer, H J; Hush, M R; Leung, A C; Everett, J L; Paul, K V; Vernaz-Gris, P; Lam, P K; Buchler, B C; Campbell, G T	Multiparameter optimisation of a magneto-optical trap using deep learning.	Nat Commun	2018	Nat Commun. 2018 Oct 19;9(1):4360. doi: 10.1038/s41467-018-06847-1.	Machine learning based on artificial neural networks has emerged as an efficient means to develop empirical models of complex systems. Cold atomic ensembles have become commonplace in laboratories around the world, however, many-body interactions give rise to complex dynamics that preclude precise analytic optimisation of the cooling and trapping process. Here, we implement a deep artificial neural network to optimise the magneto-optic cooling and trapping of neutral atomic ensembles. The solution identified by machine learning is radically different to the smoothly varying adiabatic solutions currently used. Despite this, the solutions outperform best known solutions producing higher optical densities.		20181019	https://pubmed.ncbi.nlm.nih.gov/30341301
Ye, Weike; Chen, Chi; Wang, Zhenbin; Chu, Iek-Heng; Ong, Shyue Ping	Deep neural networks for accurate predictions of crystal stability.	Nat Commun	2018	Nat Commun. 2018 Sep 18;9(1):3800. doi: 10.1038/s41467-018-06322-x.	Predicting the stability of crystals is one of the central problems in materials science. Today, density functional theory (DFT) calculations remain comparatively expensive and scale poorly with system size. Here we show that deep neural networks utilizing just two descriptors-the Pauling electronegativity and ionic radii-can predict the DFT formation energies of C3A2D3O12 garnets and ABO3 perovskites with low mean absolute errors (MAEs) of 7-10 meV atom(-1) and 20-34 meV atom(-1), respectively, well within the limits of DFT accuracy. Further extension to mixed garnets and perovskites with little loss in accuracy can be achieved using a binary encoding scheme, addressing a critical gap in the extension of machine-learning models from fixed stoichiometry crystals to infinite universe of mixed-species crystals. Finally, we demonstrate the potential of these models to rapidly transverse vast chemical spaces to accurately identify stable compositions, accelerating the discovery of novel materials with potentially superior properties.		20180918	https://pubmed.ncbi.nlm.nih.gov/30228262
Paraskevopoulou, Maria D; Karagkouni, Dimitra; Vlachos, Ioannis S; Tastsoglou, Spyros; Hatzigeorgiou, Artemis G	microCLIP super learning framework uncovers functional transcriptome-wide miRNA interactions.	Nat Commun	2018	Nat Commun. 2018 Sep 6;9(1):3601. doi: 10.1038/s41467-018-06046-y.	Argonaute crosslinking and immunoprecipitation (CLIP) experiments are the most widely used high-throughput methodologies for miRNA targetome characterization. The analysis of Photoactivatable Ribonucleoside-Enhanced (PAR) CLIP methodology focuses on sequence clusters containing T-to-C conversions. Here, we demonstrate for the first time that the non-T-to-C clusters, frequently observed in PAR-CLIP experiments, exhibit functional miRNA-binding events and strong RNA accessibility. This discovery is based on the analysis of an extensive compendium of bona fide miRNA-binding events, and is further supported by numerous miRNA perturbation experiments and structural sequencing data. The incorporation of these previously neglected clusters yields an average of 14% increase in miRNA-target interactions per PAR-CLIP library. Our findings are integrated in microCLIP ( www.microrna.gr/microCLIP ), a cutting-edge framework that combines deep learning classifiers under a super learning scheme. The increased performance of microCLIP in CLIP-Seq-guided detection of miRNA interactions, uncovers previously elusive regulatory events and miRNA-controlled pathways.		20180906	https://pubmed.ncbi.nlm.nih.gov/30190538
Xiao, Le; Bornmann, Caroline; Hatstatt-Burkle, Laetitia; Scheiffele, Peter	Regulation of striatal cells and goal-directed behavior by cerebellar outputs.	Nat Commun	2018	Nat Commun. 2018 Aug 7;9(1):3133. doi: 10.1038/s41467-018-05565-y.	The cerebellum integrates descending motor commands and sensory information to generate predictions and detect errors during ongoing behaviors. Cerebellar computation has been proposed to control motor but also non-motor behaviors, including reward expectation and cognitive flexibility. However, the organization and functional contribution of cerebellar output channels are incompletely understood. Here, we elaborate the cell-type specificity of a broad connectivity matrix from the deep cerebellar nuclei (DCN) to the dorsal striatum in mice. Cerebello-striatal connections arise from all deep cerebellar subnuclei and are relayed through intralaminar thalamic nuclei (ILN). In the dorsal striatum, these connections target medium spiny neurons, but also ChAT-positive interneurons, a class of tonically active interneurons implicated in shifting and updating behavioral strategies. Chemogenetic silencing of cerebello-striatal connectivity modifies function of striatal ChAT-positive interneurons. We propose that cerebello-striatal connections relay cerebellar computation to striatal circuits for goal-directed behaviors.		20180807	https://pubmed.ncbi.nlm.nih.gov/30087345
Nielsen, Alec A K; Voigt, Christopher A	Deep learning to predict the lab-of-origin of engineered DNA.	Nat Commun	2018	Nat Commun. 2018 Aug 7;9(1):3135. doi: 10.1038/s41467-018-05378-z.	Genetic engineering projects are rapidly growing in scale and complexity, driven by new tools to design and construct DNA. There is increasing concern that widened access to these technologies could lead to attempts to construct cells for malicious intent, illegal drug production, or to steal intellectual property. Determining the origin of a DNA sequence is difficult and time-consuming. Here deep learning is applied to predict the lab-of-origin of a DNA sequence. A convolutional neural network was trained on the Addgene plasmid dataset that contained 42,364 engineered DNA sequences from 2230 labs as of February 2016. The network correctly identifies the source lab 48% of the time and 70% it appears in the top 10 predicted labs. Often, there is not a single "smoking gun" that affiliates a DNA sequence with a lab. Rather, it is a combination of design choices that are individually common but collectively reveal the designer.		20180807	https://pubmed.ncbi.nlm.nih.gov/30087331
Yoon, Leehyun; Somerville, Leah H; Kim, Hackjin	Development of MPFC function mediates shifts in self-protective behavior provoked by social feedback.	Nat Commun	2018	Nat Commun. 2018 Aug 6;9(1):3086. doi: 10.1038/s41467-018-05553-2.	How do people protect themselves in response to negative social feedback from others? How does such a self-protective system develop and affect social decisions? Here, using a novel reciprocal artwork evaluation task, we demonstrate that youths show self-protective bias based on current negative social evaluation, whereas into early adulthood, individuals show self-protective bias based on accumulated evidence of negative social evaluation. While the ventromedial prefrontal cortex (VMPFC) mediates self-defensive behavior based on both current and accumulated feedback, the rostromedial prefrontal cortex (RMPFC) exclusively mediates self-defensive behavior based on longer feedback history. Further analysis using a reinforcement learning model suggests that RMPFC extending into VMPFC, together with posterior parietal cortex (PPC), contribute to age-related increases in self-protection bias with deep feedback integration by computing the discrepancy between current feedback and previously estimated value of self-protection. These findings indicate that the development of RMPFC function is critical for sophisticated self-protective decisions.		20180806	https://pubmed.ncbi.nlm.nih.gov/30082718
Ziletti, Angelo; Kumar, Devinder; Scheffler, Matthias; Ghiringhelli, Luca M	Insightful classification of crystal structures using deep learning.	Nat Commun	2018	Nat Commun. 2018 Jul 17;9(1):2775. doi: 10.1038/s41467-018-05169-6.	Computational methods that automatically extract knowledge from data are critical for enabling data-driven materials science. A reliable identification of lattice symmetry is a crucial first step for materials characterization and analytics. Current methods require a user-specified threshold, and are unable to detect average symmetries for defective structures. Here, we propose a machine learning-based approach to automatically classify structures by crystal symmetry. First, we represent crystals by calculating a diffraction image, then construct a deep learning neural network model for classification. Our approach is able to correctly classify a dataset comprising more than 100,000 simulated crystal structures, including heavily defective ones. The internal operations of the neural network are unraveled through attentive response maps, demonstrating that it uses the same landmarks a materials scientist would use, although never explicitly instructed to do so. Our study paves the way for crystal structure recognition of-possibly noisy and incomplete-three-dimensional structural data in big-data materials science.		20180717	https://pubmed.ncbi.nlm.nih.gov/30018362
Mocanu, Decebal Constantin; Mocanu, Elena; Stone, Peter; Nguyen, Phuong H; Gibescu, Madeleine; Liotta, Antonio	Scalable training of artificial neural networks with adaptive sparse connectivity inspired by network science.	Nat Commun	2018	Nat Commun. 2018 Jun 19;9(1):2383. doi: 10.1038/s41467-018-04316-3.	Through the success of deep learning in various domains, artificial neural networks are currently among the most used artificial intelligence methods. Taking inspiration from the network properties of biological neural networks (e.g. sparsity, scale-freeness), we argue that (contrary to general practice) artificial neural networks, too, should not have fully-connected layers. Here we propose sparse evolutionary training of artificial neural networks, an algorithm which evolves an initial sparse topology (Erdos-Renyi random graph) of two consecutive layers of neurons into a scale-free topology, during learning. Our method replaces artificial neural networks fully-connected layers with sparse ones before training, reducing quadratically the number of parameters, with no decrease in accuracy. We demonstrate our claims on restricted Boltzmann machines, multi-layer perceptrons, and convolutional neural networks for unsupervised and supervised learning on 15 datasets. Our approach has the potential to enable artificial neural networks to scale up beyond what is currently possible.		20180619	https://pubmed.ncbi.nlm.nih.gov/29921910
